mus_musculus,homo_sapiens,positive_match_percent
ENSMUSG00000003992,ENSG00000145687,98.90412066804156
ENSMUSG00000069324,ENSG00000145692,97.17095304015287
ENSMUSG00000109561,ENSG00000145700,67.4966367482608
ENSMUSG00000021676,ENSG00000145703,95.30159999999998
ENSMUSG00000021680,ENSG00000145708,92.16589242686996
ENSMUSG00000021549,ENSG00000145715,96.49880237128059
ENSMUSG00000047786,ENSG00000145721,96.8085
ENSMUSG00000026333,ENSG00000145723,92.4999818246977
ENSMUSG00000040648,ENSG00000145725,97.70623415226764
ENSMUSG00000026335,ENSG00000145730,94.15986023114725
ENSMUSG00000049658,ENSG00000145734,66.18256601371027
ENSMUSG00000021629,ENSG00000145740,97.64087907248502
ENSMUSG00000021660,ENSG00000145741,96.09756355977663
ENSMUSG00000023965,ENSG00000145743,93.2953
ENSMUSG00000021590,ENSG00000145757,88.93281074536006
ENSMUSG00000024379,ENSG00000145777,52.173917173184535
ENSMUSG00000062210,ENSG00000145779,95.12191145270624
ENSMUSG00000033319,ENSG00000145780,99.8379
ENSMUSG00000042705,ENSG00000145781,93.0693
ENSMUSG00000032905,ENSG00000145782,93.95016012968414
ENSMUSG00000024593,ENSG00000145794,96.63314485256491
ENSMUSG00000053441,ENSG00000145808,91.37430988509371
ENSMUSG00000024487,ENSG00000145817,97.27630000000002
ENSMUSG00000036452,ENSG00000145819,95.23202892071829
ENSMUSG00000021508,ENSG00000145824,97.9798
ENSMUSG00000021539,ENSG00000145826,90.7285
ENSMUSG00000021509,ENSG00000145832,92.70666101199673
ENSMUSG00000021500,ENSG00000145833,99.6124
ENSMUSG00000021538,ENSG00000145839,70.8333
ENSMUSG00000055546,ENSG00000145850,56.58808898103461
ENSMUSG00000019189,ENSG00000145860,95.7768
ENSMUSG00000046491,ENSG00000145861,90.31195010798504
ENSMUSG00000020428,ENSG00000145863,95.1435
ENSMUSG00000007653,ENSG00000145864,100.0
ENSMUSG00000042211,ENSG00000145868,96.38958840421537
ENSMUSG00000060201,ENSG00000145879,67.0588
ENSMUSG00000024579,ENSG00000145882,96.86555095351137
ENSMUSG00000000263,ENSG00000145888,98.454723401014
ENSMUSG00000020400,ENSG00000145901,87.29538258077153
ENSMUSG00000018583,ENSG00000145907,96.02573919730989
ENSMUSG00000001053,ENSG00000145911,93.80201639554848
ENSMUSG00000001056,ENSG00000145912,94.1176
ENSMUSG00000001054,ENSG00000145916,99.2366
ENSMUSG00000044502,ENSG00000145919,87.70949491431034
ENSMUSG00000025867,ENSG00000145920,100.0
ENSMUSG00000049336,ENSG00000145934,99.33203774935242
ENSMUSG00000020155,ENSG00000145936,90.0524
ENSMUSG00000038246,ENSG00000145945,93.17146983034988
ENSMUSG00000044951,ENSG00000145949,66.35074428875805
ENSMUSG00000021414,ENSG00000145975,65.12822427875965
ENSMUSG00000021368,ENSG00000145979,95.9044
ENSMUSG00000021420,ENSG00000145982,91.5743
ENSMUSG00000051335,ENSG00000145990,98.7179
ENSMUSG00000006191,ENSG00000145996,93.86342992792726
ENSMUSG00000024347,ENSG00000146005,91.5694
ENSMUSG00000071862,ENSG00000146006,99.12705673773533
ENSMUSG00000001383,ENSG00000146007,100.0
ENSMUSG00000024366,ENSG00000146013,83.56336598473874
ENSMUSG00000014164,ENSG00000146021,98.6371
ENSMUSG00000035910,ENSG00000146038,90.01055047152754
ENSMUSG00000021336,ENSG00000146039,88.57433614205105
ENSMUSG00000040350,ENSG00000146054,92.45836131905737
ENSMUSG00000040365,ENSG00000146063,96.9841
ENSMUSG00000025868,ENSG00000146066,87.7358
ENSMUSG00000021495,ENSG00000146067,89.84088489847709
ENSMUSG00000023913,ENSG00000146070,80.13619666355945
ENSMUSG00000023915,ENSG00000146072,91.9084
ENSMUSG00000034928,ENSG00000146083,93.0556
ENSMUSG00000023921,ENSG00000146085,97.99732541758716
ENSMUSG00000020374,ENSG00000146090,97.11230019297047
ENSMUSG00000035711,ENSG00000146094,83.48414078745081
ENSMUSG00000036376,ENSG00000146109,85.39742412797183
ENSMUSG00000034595,ENSG00000146112,80.68738524927731
ENSMUSG00000040260,ENSG00000146122,93.35775369977105
ENSMUSG00000026134,ENSG00000146143,94.28008262061877
ENSMUSG00000032355,ENSG00000146147,78.06121229126627
ENSMUSG00000007908,ENSG00000146151,95.75405254872025
ENSMUSG00000050217,ENSG00000146166,83.95523031574645
ENSMUSG00000024013,ENSG00000146192,87.1756
ENSMUSG00000038677,ENSG00000146197,97.20279096986906
ENSMUSG00000034107,ENSG00000146205,86.99652805964504
ENSMUSG00000023968,ENSG00000146215,79.46427323022839
ENSMUSG00000015599,ENSG00000146216,91.66985852314936
ENSMUSG00000023949,ENSG00000146221,83.48344715706685
ENSMUSG00000063888,ENSG00000146223,92.61475374519738
ENSMUSG00000023947,ENSG00000146232,83.06009607333561
ENSMUSG00000023963,ENSG00000146233,85.83600267544774
ENSMUSG00000035274,ENSG00000146242,89.36170498465864
ENSMUSG00000032251,ENSG00000146243,87.47592523639274
ENSMUSG00000032253,ENSG00000146247,97.2543
ENSMUSG00000033491,ENSG00000146250,85.88811621379168
ENSMUSG00000045751,ENSG00000146263,89.88308491251726
ENSMUSG00000028246,ENSG00000146267,100.0
ENSMUSG00000028280,ENSG00000146276,95.72469595131042
ENSMUSG00000040128,ENSG00000146278,83.65384408746101
ENSMUSG00000054659,ENSG00000146281,88.3506113381975
ENSMUSG00000028292,ENSG00000146282,93.2526
ENSMUSG00000044770,ENSG00000146285,87.10460864190657
ENSMUSG00000038122,ENSG00000146350,89.9334068563628
ENSMUSG00000019785,ENSG00000146352,99.6942
ENSMUSG00000046922,ENSG00000146360,96.27581681997589
ENSMUSG00000063760,ENSG00000146373,83.82212070934948
ENSMUSG00000019880,ENSG00000146374,92.16755412290942
ENSMUSG00000039031,ENSG00000146376,91.5535
ENSMUSG00000059763,ENSG00000146378,92.75363730056681
ENSMUSG00000100186,ENSG00000146385,90.96212681620749
ENSMUSG00000078453,ENSG00000146386,98.7654
ENSMUSG00000056379,ENSG00000146399,84.35171830551832
ENSMUSG00000037455,ENSG00000146409,88.52459835313081
ENSMUSG00000019992,ENSG00000146410,73.72656365063997
ENSMUSG00000037490,ENSG00000146411,91.20256475013994
ENSMUSG00000090112,ENSG00000146414,91.45069283613638
ENSMUSG00000019806,ENSG00000146416,90.00001368639204
ENSMUSG00000000579,ENSG00000146425,99.115
ENSMUSG00000023800,ENSG00000146426,89.3442494717432
ENSMUSG00000038141,ENSG00000146433,90.10097054382187
ENSMUSG00000073460,ENSG00000146453,93.4087
ENSMUSG00000060475,ENSG00000146457,98.2323
ENSMUSG00000042446,ENSG00000146463,97.12623988097965
ENSMUSG00000019772,ENSG00000146469,88.5630384688778
ENSMUSG00000061759,ENSG00000146476,86.13635492147375
ENSMUSG00000023828,ENSG00000146477,92.32161652504509
ENSMUSG00000000149,ENSG00000146535,98.94736497262959
ENSMUSG00000053553,ENSG00000146540,67.86630158008157
ENSMUSG00000039683,ENSG00000146555,92.69178970145761
ENSMUSG00000029617,ENSG00000146574,97.92097667108517
ENSMUSG00000039244,ENSG00000146576,97.21292923717546
ENSMUSG00000061898,ENSG00000146587,86.87721494781162
ENSMUSG00000053007,ENSG00000146592,98.622
ENSMUSG00000046518,ENSG00000146618,85.02995077628685
ENSMUSG00000020122,ENSG00000146648,95.0413
ENSMUSG00000024791,ENSG00000146670,75.58139902647764
ENSMUSG00000020427,ENSG00000146674,87.47859262347414
ENSMUSG00000094483,ENSG00000146676,97.169845211819
ENSMUSG00000020429,ENSG00000146678,78.3427650724744
ENSMUSG00000029699,ENSG00000146700,89.92247722381326
ENSMUSG00000019179,ENSG00000146701,98.2249
ENSMUSG00000029432,ENSG00000146729,94.17987526415479
ENSMUSG00000029447,ENSG00000146731,99.8117
ENSMUSG00000029446,ENSG00000146733,96.4444
ENSMUSG00000053388,ENSG00000146755,93.09986125826055
ENSMUSG00000020564,ENSG00000146776,87.47200139351659
ENSMUSG00000029569,ENSG00000146802,98.4218
ENSMUSG00000029685,ENSG00000146809,94.27838079562919
ENSMUSG00000036948,ENSG00000146826,98.10340000000001
ENSMUSG00000037344,ENSG00000146828,95.62359999999998
ENSMUSG00000029714,ENSG00000146830,92.73691219054837
ENSMUSG00000029726,ENSG00000146834,91.66048325246027
ENSMUSG00000079173,ENSG00000146839,37.73077586524671
ENSMUSG00000029782,ENSG00000146842,96.7914
ENSMUSG00000038836,ENSG00000146856,82.76221172433044
ENSMUSG00000029848,ENSG00000146857,74.87046945354236
ENSMUSG00000047749,ENSG00000146858,83.22150140083689
ENSMUSG00000057137,ENSG00000146859,75.1351
ENSMUSG00000020694,ENSG00000146872,99.59999999999998
ENSMUSG00000029859,ENSG00000146904,92.37067577922438
ENSMUSG00000001569,ENSG00000146909,80.16336746321775
ENSMUSG00000042029,ENSG00000146918,89.87286818098367
ENSMUSG00000038204,ENSG00000146926,89.5075
ENSMUSG00000045180,ENSG00000146950,72.76831862477587
ENSMUSG00000029923,ENSG00000146955,94.93090000000001
ENSMUSG00000029823,ENSG00000146963,99.74490000000002
ENSMUSG00000038456,ENSG00000146966,87.30709761954257
ENSMUSG00000015401,ENSG00000147003,91.8919
ENSMUSG00000040990,ENSG00000147010,93.8864707869574
ENSMUSG00000025666,ENSG00000147027,99.4475
ENSMUSG00000047344,ENSG00000147036,97.38099999999999
ENSMUSG00000054453,ENSG00000147041,88.73905007863867
ENSMUSG00000031012,ENSG00000147044,99.566648283831
ENSMUSG00000037369,ENSG00000147050,95.3771080693555
ENSMUSG00000079566,ENSG00000147059,77.73277628546393
ENSMUSG00000031207,ENSG00000147065,99.4801
ENSMUSG00000050089,ENSG00000147081,87.2577477702459
ENSMUSG00000051592,ENSG00000147082,48.584693768408584
ENSMUSG00000067567,ENSG00000147099,98.14320000000001
ENSMUSG00000033965,ENSG00000147100,95.75646660651591
ENSMUSG00000037358,ENSG00000147113,86.63594014525071
ENSMUSG00000054737,ENSG00000147118,83.24239280743016
ENSMUSG00000037347,ENSG00000147119,91.95875887935024
ENSMUSG00000031059,ENSG00000147123,82.23683983723328
ENSMUSG00000031310,ENSG00000147130,97.3723
ENSMUSG00000031314,ENSG00000147133,96.42385972598649
ENSMUSG00000073008,ENSG00000147138,94.01195711211666
ENSMUSG00000031311,ENSG00000147140,98.5169578883527
ENSMUSG00000031150,ENSG00000147144,87.84905242406265
ENSMUSG00000049929,ENSG00000147145,98.6487
ENSMUSG00000031168,ENSG00000147155,86.9565
ENSMUSG00000031220,ENSG00000147160,92.49250000000002
ENSMUSG00000034160,ENSG00000147162,99.9044
ENSMUSG00000046032,ENSG00000147164,96.3855022064153
ENSMUSG00000031312,ENSG00000147166,95.26538505791345
ENSMUSG00000031304,ENSG00000147168,81.3008
ENSMUSG00000025529,ENSG00000147180,97.02235058970857
ENSMUSG00000072995,ENSG00000147183,54.25363610655184
ENSMUSG00000034480,ENSG00000147202,90.51293138274688
ENSMUSG00000057000,ENSG00000147206,64.94463890265564
ENSMUSG00000072945,ENSG00000147223,61.93183584547002
ENSMUSG00000031432,ENSG00000147224,100.0
ENSMUSG00000042498,ENSG00000147231,85.51321473326867
ENSMUSG00000042425,ENSG00000147234,94.1143328450269
ENSMUSG00000041380,ENSG00000147246,94.0021882341177
ENSMUSG00000031093,ENSG00000147251,98.6493
ENSMUSG00000031111,ENSG00000147255,92.8759866392121
ENSMUSG00000036198,ENSG00000147256,82.49778652427285
ENSMUSG00000055653,ENSG00000147257,96.80757789203643
ENSMUSG00000051209,ENSG00000147262,88.3582
ENSMUSG00000031134,ENSG00000147274,99.2327
ENSMUSG00000039842,ENSG00000147316,69.04045001571446
ENSMUSG00000070056,ENSG00000147324,96.47620002829704
ENSMUSG00000038365,ENSG00000147364,92.94608608743172
ENSMUSG00000053593,ENSG00000147378,43.97165606609324
ENSMUSG00000031349,ENSG00000147383,91.42856643212805
ENSMUSG00000031351,ENSG00000147394,58.11260527387262
ENSMUSG00000031347,ENSG00000147400,98.2558
ENSMUSG00000036356,ENSG00000147408,94.72696401913704
ENSMUSG00000006273,ENSG00000147416,99.4129
ENSMUSG00000022035,ENSG00000147419,97.1154
ENSMUSG00000021972,ENSG00000147421,96.41619667211762
ENSMUSG00000031492,ENSG00000147432,91.54012362918377
ENSMUSG00000031491,ENSG00000147434,90.4858
ENSMUSG00000015812,ENSG00000147437,85.71429757275185
ENSMUSG00000022089,ENSG00000147439,97.2332
ENSMUSG00000022102,ENSG00000147443,78.8835
ENSMUSG00000034248,ENSG00000147454,94.37870000000001
ENSMUSG00000034190,ENSG00000147457,96.90262563581558
ENSMUSG00000044447,ENSG00000147459,97.37827212510386
ENSMUSG00000031574,ENSG00000147465,93.49736110586738
ENSMUSG00000031485,ENSG00000147471,81.98345454545453
ENSMUSG00000031483,ENSG00000147475,98.37998658297096
ENSMUSG00000025909,ENSG00000147481,97.6789
ENSMUSG00000033740,ENSG00000147488,91.01341683651329
ENSMUSG00000002459,ENSG00000147509,68.68419366758035
ENSMUSG00000065954,ENSG00000147526,82.98546938530406
ENSMUSG00000015341,ENSG00000147533,100.0
ENSMUSG00000031570,ENSG00000147535,90.45797869587926
ENSMUSG00000031546,ENSG00000147536,93.72199999999998
ENSMUSG00000054823,ENSG00000147548,94.97052464187922
ENSMUSG00000027606,ENSG00000147570,95.4774
ENSMUSG00000049796,ENSG00000147571,84.59531292188693
ENSMUSG00000060913,ENSG00000147573,91.49131085548464
ENSMUSG00000025911,ENSG00000147576,94.20601622266841
ENSMUSG00000040269,ENSG00000147586,85.25468704150946
ENSMUSG00000052468,ENSG00000147588,93.1818
ENSMUSG00000025937,ENSG00000147592,93.4028
ENSMUSG00000042414,ENSG00000147596,78.44522750112013
ENSMUSG00000025925,ENSG00000147601,76.51166785938243
ENSMUSG00000043716,ENSG00000147604,86.14802214532233
ENSMUSG00000040569,ENSG00000147606,94.20729999999999
ENSMUSG00000028238,ENSG00000147614,97.4286
ENSMUSG00000022340,ENSG00000147642,83.10442546236969
ENSMUSG00000022304,ENSG00000147647,93.4489
ENSMUSG00000022255,ENSG00000147649,94.7459172432136
ENSMUSG00000022305,ENSG00000147650,95.86486752054194
ENSMUSG00000022339,ENSG00000147654,99.53049999999999
ENSMUSG00000051920,ENSG00000147655,97.5309
ENSMUSG00000045996,ENSG00000147669,72.61150905918896
ENSMUSG00000024479,ENSG00000147676,94.0170869148784
ENSMUSG00000022312,ENSG00000147677,98.0114
ENSMUSG00000022313,ENSG00000147679,94.3775
ENSMUSG00000022354,ENSG00000147684,92.17879999999998
ENSMUSG00000050891,ENSG00000147687,94.25677411716902
ENSMUSG00000051225,ENSG00000147689,87.3563384373054
ENSMUSG00000056293,ENSG00000147697,62.75300904456682
ENSMUSG00000036800,ENSG00000147724,87.07725078128813
ENSMUSG00000033669,ENSG00000147789,78.9205080337124
ENSMUSG00000033697,ENSG00000147799,93.29737799531286
ENSMUSG00000063354,ENSG00000147804,80.33665222491618
ENSMUSG00000022574,ENSG00000147813,89.9628
ENSMUSG00000024924,ENSG00000147852,98.1672
ENSMUSG00000024782,ENSG00000147853,96.0352
ENSMUSG00000024817,ENSG00000147854,94.82866316716353
ENSMUSG00000008575,ENSG00000147862,91.72929234693822
ENSMUSG00000038192,ENSG00000147869,77.55102522431686
ENSMUSG00000028494,ENSG00000147872,90.95127014012482
ENSMUSG00000038047,ENSG00000147874,77.96611281228881
ENSMUSG00000073802,ENSG00000147883,88.05966241924614
ENSMUSG00000028300,ENSG00000147894,99.7921
ENSMUSG00000042993,ENSG00000147896,48.76845868133985
ENSMUSG00000035649,ENSG00000147905,76.7527387651297
ENSMUSG00000048232,ENSG00000147912,96.95698898996936
ENSMUSG00000036078,ENSG00000147955,93.72199999999998
ENSMUSG00000041491,ENSG00000148019,80.66888192078389
ENSMUSG00000055254,ENSG00000148053,96.32308545579302
ENSMUSG00000050002,ENSG00000148057,84.09705114173113
ENSMUSG00000021448,ENSG00000148082,93.9394
ENSMUSG00000021460,ENSG00000148090,92.80242646520043
ENSMUSG00000038212,ENSG00000148110,93.18850917343967
ENSMUSG00000021458,ENSG00000148120,84.53104822992125
ENSMUSG00000063446,ENSG00000148123,98.4615
ENSMUSG00000060206,ENSG00000148143,96.1407849436116
ENSMUSG00000038544,ENSG00000148153,98.07690000000001
ENSMUSG00000028381,ENSG00000148154,99.2386
ENSMUSG00000070980,ENSG00000148156,91.47656351145497
ENSMUSG00000028385,ENSG00000148158,98.3982
ENSMUSG00000026880,ENSG00000148175,93.35663409457034
ENSMUSG00000026879,ENSG00000148180,94.63932128274591
ENSMUSG00000026887,ENSG00000148187,92.7481
ENSMUSG00000063972,ENSG00000148200,97.43588336094325
ENSMUSG00000035403,ENSG00000148204,83.28788633068389
ENSMUSG00000049018,ENSG00000148215,89.95361902491159
ENSMUSG00000028393,ENSG00000148218,94.5455
ENSMUSG00000028373,ENSG00000148219,98.10476037247068
ENSMUSG00000028391,ENSG00000148225,90.1907
ENSMUSG00000028394,ENSG00000148229,99.3150909058873
ENSMUSG00000014867,ENSG00000148248,100.0
ENSMUSG00000026829,ENSG00000148288,90.2017
ENSMUSG00000015790,ENSG00000148290,86.13860486226747
ENSMUSG00000014873,ENSG00000148291,77.19300657751386
ENSMUSG00000036160,ENSG00000148296,81.84355213398281
ENSMUSG00000015776,ENSG00000148297,95.5
ENSMUSG00000052406,ENSG00000148300,77.04918371185995
ENSMUSG00000062647,ENSG00000148303,99.62410000000001
ENSMUSG00000026816,ENSG00000148308,92.39651446427682
ENSMUSG00000039483,ENSG00000148331,93.68295244948052
ENSMUSG00000026820,ENSG00000148334,85.93952749700978
ENSMUSG00000026857,ENSG00000148335,97.3094
ENSMUSG00000039205,ENSG00000148337,76.19048824156515
ENSMUSG00000026819,ENSG00000148339,98.54225696322445
ENSMUSG00000026860,ENSG00000148341,97.62206246606604
ENSMUSG00000026858,ENSG00000148343,96.9646
ENSMUSG00000050737,ENSG00000148344,83.93439769739311
ENSMUSG00000026822,ENSG00000148346,62.26011142064337
ENSMUSG00000026792,ENSG00000148356,93.79313618387559
ENSMUSG00000055632,ENSG00000148357,87.51347750693176
ENSMUSG00000000194,ENSG00000148358,90.66182547211122
ENSMUSG00000047617,ENSG00000148362,80.19562048528545
ENSMUSG00000021148,ENSG00000148377,80.6167
ENSMUSG00000026925,ENSG00000148384,83.656048255545
ENSMUSG00000023210,ENSG00000148386,69.8507284098833
ENSMUSG00000026924,ENSG00000148396,77.94680883907517
ENSMUSG00000026975,ENSG00000148399,74.05812931112185
ENSMUSG00000026923,ENSG00000148400,94.6126433770633
ENSMUSG00000004113,ENSG00000148408,94.57897468098267
ENSMUSG00000026932,ENSG00000148411,94.79963113227151
ENSMUSG00000045319,ENSG00000148426,67.32887782772686
ENSMUSG00000039046,ENSG00000148429,85.50898999462082
ENSMUSG00000051154,ENSG00000148444,93.3333
ENSMUSG00000023094,ENSG00000148450,81.7927410995769
ENSMUSG00000026784,ENSG00000148459,89.32036426323621
ENSMUSG00000050530,ENSG00000148468,95.84737920644775
ENSMUSG00000026767,ENSG00000148481,97.63777652294856
ENSMUSG00000036949,ENSG00000148482,84.34782296154029
ENSMUSG00000061531,ENSG00000148483,86.33094152435092
ENSMUSG00000026727,ENSG00000148484,99.278
ENSMUSG00000003418,ENSG00000148488,90.201
ENSMUSG00000025812,ENSG00000148498,95.19913970929761
ENSMUSG00000024238,ENSG00000148516,91.07939066902868
ENSMUSG00000043259,ENSG00000148541,86.00339481428823
ENSMUSG00000075000,ENSG00000148572,93.7282
ENSMUSG00000052595,ENSG00000148584,94.83484213797186
ENSMUSG00000021803,ENSG00000148600,91.3853
ENSMUSG00000041044,ENSG00000148602,85.48519503025375
ENSMUSG00000021804,ENSG00000148604,89.6907
ENSMUSG00000025280,ENSG00000148606,99.2806
ENSMUSG00000020064,ENSG00000148634,98.38553020741064
ENSMUSG00000063458,ENSG00000148655,92.74721778046117
ENSMUSG00000021820,ENSG00000148660,97.65827459449943
ENSMUSG00000021794,ENSG00000148672,98.7455
ENSMUSG00000024803,ENSG00000148677,94.9843
ENSMUSG00000024798,ENSG00000148680,90.62174882417393
ENSMUSG00000024800,ENSG00000148688,95.5224
ENSMUSG00000054237,ENSG00000148690,93.9683
ENSMUSG00000025026,ENSG00000148700,96.7422
ENSMUSG00000025075,ENSG00000148702,85.27827579072651
ENSMUSG00000006270,ENSG00000148704,96.42858333333334
ENSMUSG00000020109,ENSG00000148719,94.8206947318244
ENSMUSG00000020091,ENSG00000148730,96.6667
ENSMUSG00000020090,ENSG00000148734,91.18325919541586
ENSMUSG00000035818,ENSG00000148735,74.3099855490964
ENSMUSG00000024985,ENSG00000148737,93.55106308731361
ENSMUSG00000031004,ENSG00000148773,39.32846908456719
ENSMUSG00000003555,ENSG00000148795,81.3793209623074
ENSMUSG00000034336,ENSG00000148798,96.20001520159998
ENSMUSG00000025466,ENSG00000148803,68.38710306762908
ENSMUSG00000015980,ENSG00000148814,71.03511056367519
ENSMUSG00000039018,ENSG00000148824,86.3636089145981
ENSMUSG00000041309,ENSG00000148826,97.11189999999999
ENSMUSG00000025464,ENSG00000148832,89.65518545540934
ENSMUSG00000025068,ENSG00000148834,82.3284942034293
ENSMUSG00000025049,ENSG00000148835,97.68896190973396
ENSMUSG00000055491,ENSG00000148840,82.17522020403358
ENSMUSG00000117975,ENSG00000148841,84.75498258518667
ENSMUSG00000064105,ENSG00000148842,98.7429
ENSMUSG00000025047,ENSG00000148843,87.9721388729338
ENSMUSG00000054555,ENSG00000148848,88.88885557453051
ENSMUSG00000030844,ENSG00000148908,93.9227
ENSMUSG00000038187,ENSG00000148925,92.90187110738701
ENSMUSG00000030790,ENSG00000148926,73.17076259134387
ENSMUSG00000030498,ENSG00000148935,98.24565006702571
ENSMUSG00000041644,ENSG00000148942,89.76629300990611
ENSMUSG00000027162,ENSG00000148943,100.0
ENSMUSG00000050587,ENSG00000148948,100.0
ENSMUSG00000042670,ENSG00000148950,93.3735
ENSMUSG00000040017,ENSG00000148965,77.6923
ENSMUSG00000030990,ENSG00000148985,86.46746597891001
ENSMUSG00000071645,ENSG00000149016,84.45210482719341
ENSMUSG00000024653,ENSG00000149021,77.00535748234016
ENSMUSG00000031098,ENSG00000149043,80.56261783903771
ENSMUSG00000027195,ENSG00000149084,90.0641
ENSMUSG00000010911,ENSG00000149089,97.30848274885442
ENSMUSG00000027188,ENSG00000149090,94.7222
ENSMUSG00000040479,ENSG00000149091,86.29939406889233
ENSMUSG00000027170,ENSG00000149100,99.7326
ENSMUSG00000033955,ENSG00000149115,77.8776698100367
ENSMUSG00000063683,ENSG00000149124,85.8108
ENSMUSG00000023224,ENSG00000149131,79.68128530023199
ENSMUSG00000027067,ENSG00000149136,99.22370054608902
ENSMUSG00000027075,ENSG00000149150,86.79246539605566
ENSMUSG00000025314,ENSG00000149177,73.97572469729468
ENSMUSG00000040591,ENSG00000149179,96.3746
ENSMUSG00000027255,ENSG00000149182,95.73461153127731
ENSMUSG00000005506,ENSG00000149187,99.70790543978417
ENSMUSG00000062797,ENSG00000149196,100.0
ENSMUSG00000039391,ENSG00000149201,89.5864898813105
ENSMUSG00000032009,ENSG00000149212,97.3577
ENSMUSG00000037419,ENSG00000149218,87.91206221210606
ENSMUSG00000079084,ENSG00000149231,82.29754469943616
ENSMUSG00000035298,ENSG00000149243,92.30771394024481
ENSMUSG00000048078,ENSG00000149256,96.35842151684635
ENSMUSG00000070436,ENSG00000149257,96.28741181367684
ENSMUSG00000035547,ENSG00000149260,96.0938
ENSMUSG00000025133,ENSG00000149262,97.97612360865375
ENSMUSG00000030774,ENSG00000149269,99.35721628758027
ENSMUSG00000035164,ENSG00000149289,94.17693863651444
ENSMUSG00000040219,ENSG00000149292,88.1476056142166
ENSMUSG00000039542,ENSG00000149294,81.97224464233739
ENSMUSG00000032259,ENSG00000149295,98.0834253990603
ENSMUSG00000032062,ENSG00000149300,65.1515110537187
ENSMUSG00000008590,ENSG00000149305,86.33255784864309
ENSMUSG00000033054,ENSG00000149308,82.89429894999446
ENSMUSG00000034218,ENSG00000149311,91.47335599123683
ENSMUSG00000025894,ENSG00000149313,96.1165
ENSMUSG00000036395,ENSG00000149328,87.57763433314895
ENSMUSG00000027281,ENSG00000149346,78.92817247852874
ENSMUSG00000030842,ENSG00000149357,99.3789
ENSMUSG00000051048,ENSG00000149380,94.29093020020417
ENSMUSG00000032017,ENSG00000149403,99.0586
ENSMUSG00000031995,ENSG00000149418,89.9415
ENSMUSG00000032115,ENSG00000149428,95.5956
ENSMUSG00000027318,ENSG00000149451,78.2608705549863
ENSMUSG00000063796,ENSG00000149452,87.11772931085542
ENSMUSG00000027425,ENSG00000149474,97.6922894188855
ENSMUSG00000034371,ENSG00000149476,92.97487063409179
ENSMUSG00000071646,ENSG00000149480,99.40119999999999
ENSMUSG00000024666,ENSG00000149483,70.8010406706321
ENSMUSG00000010663,ENSG00000149485,88.81852512618164
ENSMUSG00000060332,ENSG00000149488,88.29431022024116
ENSMUSG00000071648,ENSG00000149489,89.4587
ENSMUSG00000071647,ENSG00000149499,95.59397028171226
ENSMUSG00000024660,ENSG00000149503,81.09011415674439
ENSMUSG00000024734,ENSG00000149506,76.28870389045801
ENSMUSG00000055895,ENSG00000149507,68.0981609845912
ENSMUSG00000024681,ENSG00000149516,66.97888269337145
ENSMUSG00000029055,ENSG00000149527,84.81317093323045
ENSMUSG00000034820,ENSG00000149532,98.39224382295374
ENSMUSG00000024680,ENSG00000149534,73.06889474243687
ENSMUSG00000071649,ENSG00000149541,98.209
ENSMUSG00000062762,ENSG00000149547,96.5615937159673
ENSMUSG00000034303,ENSG00000149548,64.71248803441598
ENSMUSG00000032113,ENSG00000149554,96.8487
ENSMUSG00000032118,ENSG00000149557,98.46940000000001
ENSMUSG00000001946,ENSG00000149564,80.61220151759674
ENSMUSG00000032036,ENSG00000149571,96.20581023711136
ENSMUSG00000032092,ENSG00000149573,87.907
ENSMUSG00000070304,ENSG00000149575,94.8837
ENSMUSG00000034908,ENSG00000149577,96.3798265578641
ENSMUSG00000002032,ENSG00000149582,93.84402431988337
ENSMUSG00000032085,ENSG00000149591,100.0
ENSMUSG00000017817,ENSG00000149596,91.092
ENSMUSG00000042662,ENSG00000149599,95.3191
ENSMUSG00000056941,ENSG00000149600,94.0
ENSMUSG00000038523,ENSG00000149609,54.5454895020778
ENSMUSG00000037813,ENSG00000149633,72.55969813200738
ENSMUSG00000017767,ENSG00000149634,86.09273046601268
ENSMUSG00000027670,ENSG00000149635,71.24057636313437
ENSMUSG00000027635,ENSG00000149636,78.69318700284042
ENSMUSG00000055485,ENSG00000149639,94.41932910900528
ENSMUSG00000038085,ENSG00000149646,72.53798734141658
ENSMUSG00000017310,ENSG00000149651,56.589117279582915
ENSMUSG00000053166,ENSG00000149654,94.94211596307741
ENSMUSG00000039108,ENSG00000149657,95.3247
ENSMUSG00000038848,ENSG00000149658,93.79911306588188
ENSMUSG00000038990,ENSG00000149679,91.82389644396963
ENSMUSG00000031072,ENSG00000149716,79.57751491271559
ENSMUSG00000024784,ENSG00000149735,87.93771877544731
ENSMUSG00000024757,ENSG00000149742,72.82611092715754
ENSMUSG00000047656,ENSG00000149743,86.85258523039302
ENSMUSG00000037349,ENSG00000149761,85.43372886389133
ENSMUSG00000024965,ENSG00000149781,96.38553141455039
ENSMUSG00000024960,ENSG00000149782,94.8947
ENSMUSG00000007338,ENSG00000149792,89.1566
ENSMUSG00000045664,ENSG00000149798,92.45282145335793
ENSMUSG00000038274,ENSG00000149806,98.49620000000002
ENSMUSG00000024799,ENSG00000149809,91.1483
ENSMUSG00000024797,ENSG00000149823,97.6982
ENSMUSG00000030699,ENSG00000149922,87.2852355477752
ENSMUSG00000030697,ENSG00000149923,100.0
